,순위,단어,품사,풀이,등급,단어 Revised
3488,975.0,어깨01,명,,A,어깨
3489,133.0,어느01,관,,A,어느
3490,4919.0,어느덧,부,,C,어느덧
3491,2028.0,어느새,부,,B,어느새
3492,9254.0,어두워지다,동,,B,어두워지다
3493,1475.0,어둠,명,,B,어둠
3494,1476.0,어둡다,형,,B,어둡다
3495,1846.0,어디01,감,,A,어디
3496,155.0,어디01,대,,A,
3497,4815.0,어때,불,어떠해,B,어때
3498,845.0,어떠하다,형,,A,어떠하다
3499,2689.0,어떡하다,불,어떠하게 하다,B,어떡하다
3500,67.0,어떤,관,,A,어떤
3501,76.0,어떻다,형,,A,어떻다
3502,1455.0,어려움,명,,B,어려움
3503,6640.0,어려워지다,동,,C,어려워지다
3504,223.0,어렵다,형,,A,어렵다
3505,653.0,어른01,명,,A,어른
3506,4141.0,어리다01,동,눈물이 ~,B,어리다
3507,481.0,어리다03,형,나이가 적다,B,어리다
3508,3698.0,어리석다,형,,C,어리석다
3509,4084.0,어린아이,명,,B,어린아이
3510,4624.0,어린애,명,,B,어린애
3511,802.0,어린이01,명,,A,어린이
3512,8160.0,어린이날,명,,B,어린이날
3513,3080.0,어머,감,,B,어머
3514,106.0,어머니01,명,,A,어머니
3515,2902.0,어머님,명,,B,어머님
3516,2775.0,어색하다02,형,語塞-,B,어색하다
3517,1522.0,어서01,부,,A,어서
3518,990.0,어울리다,동,,B,어울리다
3519,28175.0,어저께,명,,C,어저께
3520,2138.0,어제01,부,,A,어제
3521,2252.0,어제01,명,어저께,A,
3522,5378.0,어젯밤,명,,B,어젯밤
3523,4292.0,어지럽다,형,,C,어지럽다
3524,4536.0,어째서,불,어찌하여서,C,어째서
3525,1477.0,어쨌든,부,,C,어쨌든
3526,749.0,어쩌다01,동,,B,어쩌다
3527,4537.0,어쩌다02,부,,C,어쩌다
3528,8845.0,어쩌다가,부,,C,어쩌다가
3529,1354.0,어쩌면,부,,B,어쩌면
3530,4085.0,어쩐지,부,,B,어쩐지
3531,9257.0,어쩜,부,,C,어쩜
3532,1558.0,어찌,부,,C,어찌
3533,7303.0,어찌나,부,,C,어찌나
3534,4293.0,어찌하다,동,,C,어찌하다
3535,34770.0,억04,수,億,B,억
3536,3364.0,억울하다,형,抑鬱-,C,억울하다
3537,497.0,언니,명,,A,언니
3538,4221.0,언덕,명,,C,언덕
3539,1029.0,언론,명,言論,C,언론
3540,667.0,언어01,명,言語,C,언어
3541,891.0,언제01,부,,A,언제
3542,1008.0,언제01,대,,A,
3543,794.0,언제나,부,,A,언제나
3544,1700.0,언젠가,부,,B,언젠가
3545,2776.0,얹다,동,,B,얹다
3546,331.0,얻다01,동,,B,얻다
3547,6099.0,얻어먹다,동,,C,얻어먹다
3548,157.0,얼굴01,명,,A,얼굴
3549,4538.0,얼다01,동,,B,얼다
3550,1047.0,얼른02,부,,B,얼른
3551,10149.0,얼리다03,동,물을 ~,C,얼리다
3552,402.0,얼마,명,,A,얼마
3553,9690.0,얼마간,명,-間,C,얼마간
3554,285.0,얼마나,부,,A,얼마나
3555,3593.0,얼음01,명,,B,얼음
3556,3045.0,얼핏,부,,C,얼핏
3557,2506.0,엄격하다02,형,嚴格-,C,엄격하다
3558,240.0,엄마,명,,A,엄마
3559,6100.0,엄숙하다,형,嚴肅-,C,엄숙하다
3560,937.0,엄청나다,형,,C,엄청나다
3561,3940.0,업다,동,,C,업다
3562,1105.0,업무02,명,業務,B,업무
3563,2637.0,업종01,명,業種,C,업종
3564,1123.0,업체,명,業體,C,업체
3565,10.0,없다01,형,,A,없다
3566,1925.0,없애다,동,,B,없애다
3567,1039.0,없어지다,동,,B,없어지다
3568,171.0,없이,부,,B,없이
3569,5646.0,엇갈리다,동,,C,엇갈리다
3570,3196.0,엉덩이,명,,C,엉덩이
3571,2903.0,엉뚱하다,형,,B,엉뚱하다
3572,5379.0,엉망,명,,C,엉망
3573,7304.0,엉터리,명,,C,엉터리
3574,9260.0,엊그제,부,,B,엊그제
3575,3699.0,엎드리다,동,,C,엎드리다
3576,3423.0,에02,감,,C,에
3577,1210.0,에너지,명,energy,B,에너지
3578,7071.0,에어컨,명,air conditioner,A,에어컨
3579,4363.0,엔01,의,&일en,B,엔
3580,5131.0,엔진,명,engine,C,엔진
3581,4816.0,엘리베이터,명,elevator,B,엘리베이터
3582,4539.0,여07,명,女,B,여
3583,6101.0,여가03,명,餘暇,C,여가
3584,4086.0,여간,부,如干,C,여간
3585,2202.0,여건01,명,與件,C,여건
3586,2286.0,여겨지다,동,,C,여겨지다
3587,9261.0,여고생,명,女高生,B,여고생
3588,5380.0,여관03,명,旅館,B,여관
3589,5519.0,여군02,명,女軍,C,여군
3590,4142.0,여권02,명,旅券,A,여권
3591,144.0,여기01,대,,A,여기
3592,1063.0,여기다,동,,C,여기다
3593,2084.0,여기저기,명,,B,여기저기
3594,8467.0,여대생,명,女大生,B,여대생
3595,34841.0,여덟,수,,A,여덟
3596,6102.0,여동생,명,女同生,A,여동생
3597,13584.0,여든,수,,A,여든
3598,117.0,여러,관,,A,여러
3599,1300.0,여러분,대,,A,여러분
3600,3700.0,여럿,명,,C,여럿
3601,1979.0,여론02,명,輿論,C,여론
3602,766.0,여름01,명,,A,여름
3603,3764.0,여름철,명,,B,여름철
3604,2904.0,여보01,감,,B,여보
3605,3081.0,여보세요,감,,A,여보세요
3606,17283.0,여섯,수,,A,여섯
3607,146.0,여성01,명,女性,B,여성
3608,9263.0,여왕,명,女王,C,여왕
3609,5249.0,여우01,명,동물,B,여우
3610,1994.0,여유,명,餘裕,B,여유
3611,2085.0,여인01,명,女人,C,여인
3612,84.0,여자02,명,女子,A,여자
3613,7848.0,여전하다,형,如前-,C,여전하다
3614,824.0,여전히,부,如前-,C,여전히
3615,10153.0,여직원,명,女職員,B,여직원
3616,5381.0,여쭈다,동,,B,여쭈다
3617,3287.0,여학생,명,女學生,A,여학생
3618,984.0,여행02,명,旅行,A,여행
3619,6642.0,여행사,명,旅行社,B,여행사
3620,5949.0,여행하다01,동,旅行-,A,여행하다
3621,1667.0,역06,명,役,C,역
3622,4087.0,역14,명,驛,A,역
3623,208.0,역사04,명,歷史,A,역사
3624,2319.0,역사가,명,歷史家,B,역사가
3625,5787.0,역사상02,명,歷史上,C,역사상
3626,2601.0,역사적,명,歷史的,B,역사적
3627,6842.0,역사학,명,歷史學,C,역사학
3628,313.0,역시01,부,亦是,B,역시
3629,443.0,역할,명,役割,B,역할
3630,3826.0,연간02,명,年間,C,연간
3631,4364.0,연결01,명,連結,C,연결
3632,2219.0,연결되다,동,連結-,B,연결되다
3633,2345.0,연결하다01,동,連結-,B,연결하다
3634,4365.0,연관06,명,聯關,C,연관
3635,239.0,연구03,명,硏究,B,연구
3636,1950.0,연구소,명,硏究所,B,연구소
3637,6275.0,연구실,명,硏究室,C,연구실
3638,4817.0,연구원01,명,硏究員,C,연구원
3639,2320.0,연구자,명,硏究者,B,연구자
3640,1566.0,연구하다02,동,硏究-,B,연구하다
3641,543.0,연극,명,演劇,C,연극
3642,6458.0,연기05,명,延期,C,연기
3643,2364.0,연기09,명,煙氣,B,연기
3644,1724.0,연기10,명,演技,B,연기
3645,9265.0,연기되다01,동,延期-,C,연기되다
3646,2321.0,연기자,명,演技者,C,연기자
3647,8471.0,연기하다01,동,延期-,C,연기하다
3648,17294.0,연두색,명,軟豆色,C,연두색
3649,2267.0,연락02,명,連絡,C,연락
3650,15856.0,연락처,명,連絡處,B,연락처
3651,4088.0,연락하다02,동,連絡-,B,연락하다
3652,4540.0,연령01,명,年齡,C,연령
3653,3124.0,연말02,명,年末,B,연말
3654,6104.0,연상하다02,동,聯想-,C,연상하다
3655,3702.0,연설02,명,演說,C,연설
3656,15860.0,연세02,명,年歲,B,연세
3657,3321.0,연속02,명,連續,C,연속
3658,1896.0,연습03,명,練習,A,연습
3659,5382.0,연습하다03,동,練習-,A,연습하다
3660,4819.0,연애05,명,戀愛,C,연애
3661,3539.0,연예인,명,演藝人,C,연예인
3662,5520.0,연인06,명,戀人,C,연인
3663,5521.0,연장05,명,延長,C,연장
3664,5788.0,연주06,명,演奏,C,연주
3665,2638.0,연출02,명,演出,C,연출
3666,5383.0,연출하다,동,演出-,C,연출하다
3667,3703.0,연필,명,鉛筆,A,연필
3668,7311.0,연하다01,형,軟-,B,연하다
3669,2661.0,연합03,명,聯合,C,연합
3670,4820.0,연휴02,명,連休,B,연휴
3671,9266.0,열03,수,,A,열
3672,1821.0,열07,명,熱,B,열
3673,4628.0,열기07,명,熱氣,C,열기
3674,287.0,열다02,동,문을 ~,A,열다
3675,10159.0,열리다01,동,열매가 ~,B,열리다
3676,436.0,열리다02,동,문이 ~,B,열리다
3677,3596.0,열매01,명,,C,열매
3678,4143.0,열쇠,명,,A,열쇠
3679,660.0,열심히,부,熱心-,A,열심히
3680,4223.0,열정02,명,熱情,C,열정
3681,5384.0,열중하다,동,熱中-,C,열중하다
3682,2602.0,열차02,명,列車,B,열차
3683,5523.0,열흘,명,,B,열흘
3684,5649.0,엷다01,형,,C,엷다
3685,3704.0,염려01,명,念慮,C,염려
3686,7074.0,염려하다01,동,念慮-,B,염려하다
3687,7581.0,엽서02,명,葉書,B,엽서
3688,3879.0,엿보다,동,,C,엿보다
3689,6844.0,영03,부,~ 딴판이다,C,영
3690,,영국,고,英國,A,영국
3691,7853.0,영남,명,嶺南,C,영남
3692,2578.0,영상01,명,映像,C,영상
3693,28312.0,영상03,명,零上,B,영상
3694,2163.0,영양05,명,營養,C,영양
3695,1090.0,영어02,명,英語,A,영어
3696,3288.0,영업,명,營業,C,영업
3697,1349.0,영역03,명,領域,C,영역
3698,5385.0,영웅,명,英雄,C,영웅
3699,2934.0,영원하다,형,永遠-,B,영원하다
3700,3540.0,영원히,부,永遠-,B,영원히
3701,5037.0,영하,명,零下,B,영하
3702,455.0,영향04,명,影響,C,영향
3703,4089.0,영향력,명,影響力,C,영향력
3704,2579.0,영혼02,명,靈魂,C,영혼
3705,341.0,영화01,명,映畵,A,영화
3706,11308.0,영화관01,명,映畵館,C,영화관
3707,8168.0,영화배우,명,映畵俳優,C,영화배우
3708,3827.0,영화제,명,映畵祭,C,영화제
3709,444.0,옆,명,,A,옆
3710,5038.0,옆구리,명,,C,옆구리
3711,10162.0,옆방,명,-房,B,옆방
3712,6107.0,옆집,명,,B,옆집
3713,3289.0,예01,명,~나 지금이나,C,예
3714,605.0,예06,감,,A,예
3715,452.0,예08,명,例,B,예
3716,3943.0,예감03,명,豫感,C,예감
3717,5952.0,예고하다,동,豫告-,C,예고하다
3718,2009.0,예금01,명,預金,B,예금
3719,28328.0,예매하다01,동,豫買-,B,예매하다
3720,3290.0,예방02,명,豫防,C,예방
3721,4448.0,예방하다01,동,豫防-,C,예방하다
3722,7583.0,예보,명,豫報,C,예보
3723,4541.0,예비02,명,豫備,C,예비
3724,1009.0,예쁘다,형,,A,예쁘다
3725,1629.0,예산02,명,豫算,C,예산
3726,2690.0,예상02,명,豫想,B,예상
3727,2010.0,예상되다,동,豫想-,C,예상되다
3728,3243.0,예상하다,동,豫想-,C,예상하다
3729,5524.0,예선02,명,豫選,C,예선
3730,21340.0,예순,수,,A,예순
3731,205.0,예술,명,藝術,B,예술
3732,1701.0,예술가,명,藝術家,B,예술가
3733,11311.0,예술적,명,藝術的,C,예술적
3734,28337.0,예습,명,豫習,C,예습
3735,28338.0,예습하다,동,豫習-,C,예습하다
3736,15879.0,예식장,명,禮式場,C,예식장
3737,9271.0,예약,명,豫約,B,예약
3738,12720.0,예약하다,동,豫約-,C,예약하다
3739,3244.0,예외,명,例外,C,예외
3740,4090.0,예의06,명,禮儀,C,예의
3741,1832.0,예전01,명,,B,예전
3742,2449.0,예절,명,禮節,B,예절
3743,999.0,예정02,명,豫定,B,예정
3744,4294.0,예정되다,동,豫定-,C,예정되다
3745,3828.0,예측하다,동,豫測-,C,예측하다
3746,2533.0,예컨대,부,例-,C,예컨대
3747,1445.0,옛01,관,,B,옛
3748,617.0,옛날,명,,A,옛날
3749,8863.0,옛날이야기,명,,B,옛날이야기
3750,5386.0,오02,감,,B,오
3751,21348.0,오04,수,五,A,오
3752,3365.0,오가다,동,,B,오가다
3753,544.0,오늘,부,,A,오늘
3754,310.0,오늘,명,,A,
3755,721.0,오늘날,명,,B,오늘날
3756,71.0,오다01,보,,A,오다
3757,35.0,오다01,동,,A,
3758,5650.0,오락01,명,娛樂,C,오락
3759,978.0,오래02,부,,A,오래
3760,6108.0,오래간만,명,,A,오래간만
3761,6109.0,오래도록,부,,B,오래도록
3762,3046.0,오래되다,동,,B,오래되다
3763,2203.0,오래전,명,-前,B,오래전
3764,1254.0,오랜,관,,B,오랜
3765,2390.0,오랜만,명,,A,오랜만
3766,1420.0,오랫동안,명,,B,오랫동안
3767,4145.0,오렌지,명,orange,A,오렌지
3768,3765.0,오로지,부,,C,오로지
3769,4922.0,오르내리다,동,,C,오르내리다
3770,394.0,오르다,동,,A,오르다
3771,8169.0,오른발,명,,B,오른발
3772,5651.0,오른손,명,,B,오른손
3773,1897.0,오른쪽,명,,A,오른쪽
3774,6846.0,오리03,명,동물,B,오리
3775,8865.0,오븐,명,oven,B,오븐
3776,1000.0,오빠,명,,A,오빠
3777,19100.0,오십,수,五十,A,오십
3778,1222.0,오염,명,汚染,C,오염
3779,3425.0,오염되다,동,汚染-,C,오염되다
3780,991.0,오월01,명,五月,A,오월
3781,7076.0,오이01,명,,B,오이
3782,1193.0,오전02,명,午前,A,오전
3783,2140.0,오직01,부,,B,오직
3784,2287.0,오징어,명,,B,오징어
3785,4224.0,오페라,명,opera,C,오페라
3786,10167.0,오피스텔,명,office hotel,B,오피스텔
3787,3426.0,오해02,명,誤解,C,오해
3788,606.0,오후02,명,午後,A,오후
3789,355.0,오히려,부,,C,오히려
3790,7857.0,옥상03,명,屋上,C,옥상
3791,5527.0,옥수수,명,,B,옥수수
3792,1465.0,온01,관,,B,온
3793,1630.0,온갖,관,,C,온갖
3794,2475.0,온도,명,溫度,B,온도
3795,17329.0,온돌,명,溫突,C,온돌
3796,8478.0,온라인,명,on-line,C,온라인
3797,2268.0,온몸,명,,B,온몸
3798,8866.0,온종일,명,-終日,C,온종일
3799,2253.0,온통,부,,B,온통
3800,4449.0,올02,명,올해,C,올
3801,1951.0,올02,관,올해,C,
3802,10168.0,올가을,명,,C,올가을
3803,669.0,올라가다,동,,A,올라가다
3804,6647.0,올라서다,동,,C,올라서다
3805,1494.0,올라오다,동,,B,올라오다
3806,9275.0,올라타다,동,,C,올라타다
3807,3125.0,올려놓다,동,,B,올려놓다
3808,6110.0,올려다보다,동,,C,올려다보다
3809,472.0,올리다01,동,,C,올리다
3810,1437.0,올림픽,명,Olympic,B,올림픽
3811,1652.0,올바르다,형,,C,올바르다
3812,9709.0,올여름,명,,C,올여름
3813,701.0,올해,명,,A,올해
3814,753.0,옮기다,동,,B,옮기다
3815,1172.0,옳다01,형,,B,옳다
3816,530.0,옷01,명,,A,옷
3817,4630.0,옷차림,명,,C,옷차림
3818,5252.0,와02,감,,B,와
3819,10169.0,와이셔츠,명,white shirts,C,와이셔츠
3820,8867.0,와인,명,wine,B,와인
3821,2507.0,완벽하다,형,完璧-,B,완벽하다
3822,3291.0,완성01,명,完成,C,완성
3823,3880.0,완성되다,동,完成-,C,완성되다
3824,3766.0,완성하다01,동,完成-,C,완성하다
3825,3245.0,완전01,명,完全,C,완전
3826,2508.0,완전하다01,형,完全-,C,완전하다
3827,795.0,완전히,부,完全-,B,완전히
3828,1142.0,왕04,명,王,B,왕
3829,8869.0,왕비,명,王妃,C,왕비
3830,4923.0,왕자01,명,王子,C,왕자
3831,159.0,왜02,부,,A,왜
3832,1301.0,왜냐하면,부,,A,왜냐하면
3833,2972.0,왠지,부,,B,왠지
3834,892.0,외04,의,外,B,외
3835,8481.0,외갓집,명,外家-,C,외갓집
3836,35141.0,외과01,명,外科,C,외과
3837,2346.0,외교01,명,外交,B,외교
3838,5039.0,외교관,명,外交官,B,외교관
3839,651.0,외국02,명,外國,A,외국
3840,5040.0,외국어,명,外國語,A,외국어
3841,1611.0,외국인,명,外國人,A,외국인
3842,6112.0,외다02,동,주문을 ~,C,외다
3843,4717.0,외로움,명,,C,외로움
3844,3322.0,외롭다,형,,B,외롭다
3845,3126.0,외면하다,동,外面-,C,외면하다
3846,4146.0,외모02,명,外貌,C,외모
3847,1711.0,외부02,명,外部,C,외부
3848,7078.0,외삼촌,명,外三寸,B,외삼촌
3849,13623.0,외아들,명,,C,외아들
3850,4718.0,외우다01,동,,B,외우다
3851,9713.0,외제05,명,外製,C,외제
3852,5257.0,외출,명,外出,B,외출
3853,9714.0,외출하다,동,外出-,B,외출하다
3854,1446.0,외치다01,동,,C,외치다
3855,6113.0,외침01,명,,C,외침
3856,8482.0,외할머니,명,外-,B,외할머니
3857,14690.0,외할아버지,명,外-,C,외할아버지
3858,7860.0,왼발,명,,B,왼발
3859,6649.0,왼손,명,,B,왼손
3860,1822.0,왼쪽,명,,A,왼쪽
3861,7079.0,요03,관,~ 근방,C,요
3862,979.0,요구03,명,要求,C,요구
3863,3366.0,요구되다,동,要求-,C,요구되다
3864,668.0,요구하다,동,要求-,B,요구하다
3865,2288.0,요금01,명,料金,B,요금
3866,1604.0,요리05,명,料理,A,요리
3867,6848.0,요리사,명,料理師,C,요리사
3868,14695.0,요리하다02,동,料理-,A,요리하다
3869,3649.0,요새01,명,,B,요새
3870,4821.0,요약하다02,동,要約-,C,요약하다
3871,7586.0,요일,명,曜日,A,요일
3872,2603.0,요즈음,명,,A,요즈음
3873,399.0,요즘,명,,A,요즘
3874,3011.0,요청,명,要請,B,요청
3875,2556.0,요청하다,동,要請-,C,요청하다
3876,3323.0,욕02,명,辱,C,욕
3877,7587.0,욕실,명,浴室,B,욕실
3878,2973.0,욕심,명,欲心,B,욕심
3879,9719.0,욕하다,동,辱-,C,욕하다
3880,5132.0,용09,명,龍,C,용
3881,7588.0,용감하다,형,勇敢-,C,용감하다
3882,1909.0,용기02,명,勇氣,C,용기
3883,5258.0,용기03,명,容器,C,용기
3884,3829.0,용도02,명,用途,C,용도
3885,2289.0,용돈,명,用-,B,용돈
3886,8173.0,용서01,명,容恕,C,용서
3887,4368.0,용서하다,동,容恕-,C,용서하다
3888,1898.0,용어02,명,用語,C,용어
3889,1631.0,우려01,명,憂慮,C,우려
3890,13.0,우리03,대,,A,우리
3891,181.0,우리나라,명,,A,우리나라
3892,2716.0,우리말,명,,B,우리말
3893,1632.0,우산01,명,雨傘,A,우산
3894,430.0,우선02,부,于先,B,우선
3895,4924.0,우수하다02,형,優秀-,B,우수하다
3896,3706.0,우습다,형,,C,우습다
3897,2974.0,우승05,명,優勝,B,우승
3898,8874.0,우승하다,동,優勝-,B,우승하다
3899,5654.0,우아하다,형,優雅-,C,우아하다
3900,2935.0,우연히,부,偶然-,B,우연히
3901,5790.0,우울하다,형,憂鬱-,B,우울하다
3902,2065.0,우유02,명,牛乳,A,우유
3903,4369.0,우정02,명,友情,C,우정
3904,578.0,우주02,명,宇宙,C,우주
3905,5791.0,우체국,명,郵遞局,A,우체국
3906,8177.0,우편04,명,郵便,C,우편
3907,12746.0,우표,명,郵票,B,우표
3908,3012.0,운06,명,運,B,운
3909,123.0,운동02,명,運動,A,운동
3910,19150.0,운동복,명,運動服,B,운동복
3911,2534.0,운동장,명,運動場,A,운동장
3912,4822.0,운동하다,동,運動-,A,운동하다
3913,9285.0,운동화,명,運動靴,A,운동화
3914,1871.0,운명01,명,運命,C,운명
3915,8875.0,운반02,명,運搬,C,운반
3916,2086.0,운영하다,동,運營-,C,운영하다
3917,3707.0,운전02,명,運轉,A,운전
3918,7592.0,운전기사,명,運轉技士,B,운전기사
3919,2580.0,운전사,명,運轉士,C,운전사
3920,4720.0,운전자,명,運轉者,B,운전자
3921,7864.0,운전하다,동,運轉-,A,운전하다
3922,5133.0,운행02,명,運行,C,운행
3923,596.0,울다01,동,울음을 ~,A,울다
3924,1559.0,울리다01,동,종이 ~,B,울리다
3925,5793.0,울리다02,동,아기를 ~,C,울리다
3926,,울산,고,蔚山,B,울산
3927,3197.0,울음,명,,B,울음
3928,4542.0,울음소리,명,,C,울음소리
3929,491.0,움직이다,동,,B,움직이다
3930,1099.0,움직임,명,,C,움직임
3931,3246.0,웃기다,동,,B,웃기다
3932,324.0,웃다,동,,A,웃다
3933,8877.0,웃어른,명,,B,웃어른
3934,909.0,웃음,명,,B,웃음
3935,7082.0,웃음소리,명,,C,웃음소리
3936,2322.0,워낙,부,,C,워낙
3937,74.0,원01,의,화폐 단위,A,원
3938,6851.0,원02,감,,C,원
3939,5528.0,원12,명,圓. ~을 그리다,C,원
3940,3127.0,원고03,명,原稿,C,원고
3941,1173.0,원래01,명,元來,B,원래
3942,6852.0,원서05,명,願書,C,원서
3943,7321.0,원숭이,명,,B,원숭이
3944,656.0,원인02,명,原因,C,원인
3945,3324.0,원장07,명,院長,C,원장
3946,10182.0,원피스,명,one-piece,B,원피스
3947,903.0,원하다02,동,願-,B,원하다
3948,6854.0,월02,의,月,A,월
3949,3541.0,월급,명,月給,B,월급
3950,6279.0,월드컵,명,World Cup,B,월드컵
3951,15942.0,월세,명,月貰,C,월세
3952,4823.0,월요일,명,月曜日,A,월요일
3953,5259.0,웨이터,명,waiter,B,웨이터
3954,3047.0,웬01,관,,C,웬
3955,5042.0,웬만하다,형,,C,웬만하다
3956,3428.0,웬일,명,,B,웬일
3957,122.0,위01,명,~아래,A,위
3958,1233.0,위05,의,位,C,위
3959,7868.0,위06,명,胃,C,위
3960,1421.0,위기01,명,危機,C,위기
3961,1952.0,위대하다01,형,偉大-,C,위대하다
3962,6463.0,위로02,명,慰勞,C,위로
3963,4632.0,위로하다,동,慰勞-,C,위로하다
3964,2182.0,위반03,명,違反,B,위반
3965,5953.0,위반하다02,동,違反-,C,위반하다
3966,7323.0,위법01,명,違法,C,위법
3967,4824.0,위성06,명,衛星,C,위성
3968,9724.0,위아래,명,,B,위아래
3969,1211.0,위원01,명,委員,C,위원
3970,1690.0,위원장,명,委員長,C,위원장
